0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780,785,790,795,800,805,810,815,820,825,830,835,840,845,850,855,860,865,870,875,880,885,890,895,900,905,910,915,920,925,930,935,940,945,950,955,960,965,970,975,980,985,990,995,1000
7.156,7.17858,7.20116,7.223739999999999,7.24632,7.2689,7.29148,7.31406,7.33664,7.3592200000000005,7.3818,7.137560000000001,6.89332,6.64908,6.40484,6.1606000000000005,5.91636,5.67212,5.42788,5.1836400000000005,4.9394,5.02118,5.10296,5.18474,5.26652,5.3483,5.43008,5.51186,5.59364,5.67542,5.7572,5.83898,5.92076,6.00254,6.08432,6.1661,6.24788,6.3296600000000005,6.41144,6.49322,6.575,6.600750000000001,6.6265,6.65225,6.678,6.70375,6.7295,6.75525,6.781,6.80675,6.8325,6.85825,6.884,6.90975,6.9355,6.96125,6.987,7.01275,7.0385,7.0642499999999995,7.09,7.08214,7.07428,7.06642,7.05856,7.0507,7.04284,7.03498,7.02712,7.01926,7.0114,7.00354,6.99568,6.98782,6.97996,6.9721,6.96424,6.95638,6.94852,6.94066,6.9328,6.95997,6.98714,7.01431,7.04148,7.06865,7.095820000000001,7.122990000000001,7.1501600000000005,7.17733,7.2045,7.23167,7.25884,7.28601,7.31318,7.340350000000001,7.367520000000001,7.394690000000001,7.421860000000001,7.4490300000000005,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762
7.156,7.17858,7.20116,7.223739999999999,7.24632,7.2689,7.29148,7.31406,7.33664,7.3592200000000005,7.3818,7.137560000000001,6.89332,6.64908,6.40484,6.1606000000000005,5.91636,5.67212,5.42788,5.1836400000000005,4.9394,5.02118,5.10296,5.18474,5.26652,5.3483,5.43008,5.51186,5.59364,5.67542,5.7572,5.83898,5.92076,6.00254,6.08432,6.1661,6.24788,6.3296600000000005,6.41144,6.49322,6.575,6.600750000000001,6.6265,6.65225,6.678,6.70375,6.7295,6.75525,6.781,6.80675,6.8325,6.85825,6.884,6.90975,6.9355,6.96125,6.987,7.01275,7.0385,7.0642499999999995,7.09,7.08214,7.07428,7.06642,7.05856,7.0507,7.04284,7.03498,7.02712,7.01926,7.0114,7.00354,6.99568,6.98782,6.97996,6.9721,6.96424,6.95638,6.94852,6.94066,6.9328,6.95997,6.98714,7.01431,7.04148,7.06865,7.095820000000001,7.122990000000001,7.1501600000000005,7.17733,7.2045,7.23167,7.25884,7.28601,7.31318,7.340350000000001,7.367520000000001,7.394690000000001,7.421860000000001,7.4490300000000005,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762
7.156,7.17858,7.20116,7.223739999999999,7.24632,7.2689,7.29148,7.31406,7.33664,7.3592200000000005,7.3818,7.137560000000001,6.89332,6.64908,6.40484,6.1606000000000005,5.91636,5.67212,5.42788,5.1836400000000005,4.9394,5.02118,5.10296,5.18474,5.26652,5.3483,5.43008,5.51186,5.59364,5.67542,5.7572,5.83898,5.92076,6.00254,6.08432,6.1661,6.24788,6.3296600000000005,6.41144,6.49322,6.575,6.600750000000001,6.6265,6.65225,6.678,6.70375,6.7295,6.75525,6.781,6.80675,6.8325,6.85825,6.884,6.90975,6.9355,6.96125,6.987,7.01275,7.0385,7.0642499999999995,7.09,7.08214,7.07428,7.06642,7.05856,7.0507,7.04284,7.03498,7.02712,7.01926,7.0114,7.00354,6.99568,6.98782,6.97996,6.9721,6.96424,6.95638,6.94852,6.94066,6.9328,6.95997,6.98714,7.01431,7.04148,7.06865,7.095820000000001,7.122990000000001,7.1501600000000005,7.17733,7.2045,7.23167,7.25884,7.28601,7.31318,7.340350000000001,7.367520000000001,7.394690000000001,7.421860000000001,7.4490300000000005,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762
7.156,7.17858,7.20116,7.223739999999999,7.24632,7.2689,7.29148,7.31406,7.33664,7.3592200000000005,7.3818,7.137560000000001,6.89332,6.64908,6.40484,6.1606000000000005,5.91636,5.67212,5.42788,5.1836400000000005,4.9394,5.02118,5.10296,5.18474,5.26652,5.3483,5.43008,5.51186,5.59364,5.67542,5.7572,5.83898,5.92076,6.00254,6.08432,6.1661,6.24788,6.3296600000000005,6.41144,6.49322,6.575,6.600750000000001,6.6265,6.65225,6.678,6.70375,6.7295,6.75525,6.781,6.80675,6.8325,6.85825,6.884,6.90975,6.9355,6.96125,6.987,7.01275,7.0385,7.0642499999999995,7.09,7.08214,7.07428,7.06642,7.05856,7.0507,7.04284,7.03498,7.02712,7.01926,7.0114,7.00354,6.99568,6.98782,6.97996,6.9721,6.96424,6.95638,6.94852,6.94066,6.9328,6.95997,6.98714,7.01431,7.04148,7.06865,7.095820000000001,7.122990000000001,7.1501600000000005,7.17733,7.2045,7.23167,7.25884,7.28601,7.31318,7.340350000000001,7.367520000000001,7.394690000000001,7.421860000000001,7.4490300000000005,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762
7.156,7.17858,7.20116,7.223739999999999,7.24632,7.2689,7.29148,7.31406,7.33664,7.3592200000000005,7.3818,7.137560000000001,6.89332,6.64908,6.40484,6.1606000000000005,5.91636,5.67212,5.42788,5.1836400000000005,4.9394,5.02118,5.10296,5.18474,5.26652,5.3483,5.43008,5.51186,5.59364,5.67542,5.7572,5.83898,5.92076,6.00254,6.08432,6.1661,6.24788,6.3296600000000005,6.41144,6.49322,6.575,6.600750000000001,6.6265,6.65225,6.678,6.70375,6.7295,6.75525,6.781,6.80675,6.8325,6.85825,6.884,6.90975,6.9355,6.96125,6.987,7.01275,7.0385,7.0642499999999995,7.09,7.08214,7.07428,7.06642,7.05856,7.0507,7.04284,7.03498,7.02712,7.01926,7.0114,7.00354,6.99568,6.98782,6.97996,6.9721,6.96424,6.95638,6.94852,6.94066,6.9328,6.95997,6.98714,7.01431,7.04148,7.06865,7.095820000000001,7.122990000000001,7.1501600000000005,7.17733,7.2045,7.23167,7.25884,7.28601,7.31318,7.340350000000001,7.367520000000001,7.394690000000001,7.421860000000001,7.4490300000000005,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762
7.156,7.17858,7.20116,7.223739999999999,7.24632,7.2689,7.29148,7.31406,7.33664,7.3592200000000005,7.3818,7.137560000000001,6.89332,6.64908,6.40484,6.1606000000000005,5.91636,5.67212,5.42788,5.1836400000000005,4.9394,5.02118,5.10296,5.18474,5.26652,5.3483,5.43008,5.51186,5.59364,5.67542,5.7572,5.83898,5.92076,6.00254,6.08432,6.1661,6.24788,6.3296600000000005,6.41144,6.49322,6.575,6.600750000000001,6.6265,6.65225,6.678,6.70375,6.7295,6.75525,6.781,6.80675,6.8325,6.85825,6.884,6.90975,6.9355,6.96125,6.987,7.01275,7.0385,7.0642499999999995,7.09,7.08214,7.07428,7.06642,7.05856,7.0507,7.04284,7.03498,7.02712,7.01926,7.0114,7.00354,6.99568,6.98782,6.97996,6.9721,6.96424,6.95638,6.94852,6.94066,6.9328,6.95997,6.98714,7.01431,7.04148,7.06865,7.095820000000001,7.122990000000001,7.1501600000000005,7.17733,7.2045,7.23167,7.25884,7.28601,7.31318,7.340350000000001,7.367520000000001,7.394690000000001,7.421860000000001,7.4490300000000005,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762,7.4762
7.469,7.449380000000001,7.42976,7.41014,7.39052,7.370900000000001,7.35128,7.33166,7.3120400000000005,7.29242,7.2728,7.20626,7.1397200000000005,7.07318,7.00664,6.9401,6.87356,6.8070200000000005,6.74048,6.67394,6.6074,6.56533,6.5232600000000005,6.48119,6.43912,6.39705,6.35498,6.3129100000000005,6.27084,6.22877,6.1867,6.14463,6.10256,6.06049,6.01842,5.97635,5.93428,5.89221,5.85014,5.80807,5.766,5.83944,5.91288,5.98632,6.05976,6.1332,6.20664,6.28008,6.35352,6.42696,6.5004,6.57384,6.64728,6.72072,6.79416,6.8675999999999995,6.94104,7.01448,7.0879199999999996,7.16136,7.2348,7.2448999999999995,7.255,7.2651,7.2752,7.285299999999999,7.2954,7.3055,7.3156,7.325699999999999,7.3358,7.3459,7.356,7.366099999999999,7.3762,7.3863,7.3964,7.406499999999999,7.4166,7.4267,7.4368,7.41459,7.39238,7.37017,7.34796,7.32575,7.30354,7.28133,7.25912,7.23691,7.214700000000001,7.19249,7.17028,7.148070000000001,7.12586,7.10365,7.081440000000001,7.05923,7.03702,7.014810000000001,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926
7.469,7.449380000000001,7.42976,7.41014,7.39052,7.370900000000001,7.35128,7.33166,7.3120400000000005,7.29242,7.2728,7.20626,7.1397200000000005,7.07318,7.00664,6.9401,6.87356,6.8070200000000005,6.74048,6.67394,6.6074,6.56533,6.5232600000000005,6.48119,6.43912,6.39705,6.35498,6.3129100000000005,6.27084,6.22877,6.1867,6.14463,6.10256,6.06049,6.01842,5.97635,5.93428,5.89221,5.85014,5.80807,5.766,5.83944,5.91288,5.98632,6.05976,6.1332,6.20664,6.28008,6.35352,6.42696,6.5004,6.57384,6.64728,6.72072,6.79416,6.8675999999999995,6.94104,7.01448,7.0879199999999996,7.16136,7.2348,7.2448999999999995,7.255,7.2651,7.2752,7.285299999999999,7.2954,7.3055,7.3156,7.325699999999999,7.3358,7.3459,7.356,7.366099999999999,7.3762,7.3863,7.3964,7.406499999999999,7.4166,7.4267,7.4368,7.41459,7.39238,7.37017,7.34796,7.32575,7.30354,7.28133,7.25912,7.23691,7.214700000000001,7.19249,7.17028,7.148070000000001,7.12586,7.10365,7.081440000000001,7.05923,7.03702,7.014810000000001,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926
7.469,7.449380000000001,7.42976,7.41014,7.39052,7.370900000000001,7.35128,7.33166,7.3120400000000005,7.29242,7.2728,7.20626,7.1397200000000005,7.07318,7.00664,6.9401,6.87356,6.8070200000000005,6.74048,6.67394,6.6074,6.56533,6.5232600000000005,6.48119,6.43912,6.39705,6.35498,6.3129100000000005,6.27084,6.22877,6.1867,6.14463,6.10256,6.06049,6.01842,5.97635,5.93428,5.89221,5.85014,5.80807,5.766,5.83944,5.91288,5.98632,6.05976,6.1332,6.20664,6.28008,6.35352,6.42696,6.5004,6.57384,6.64728,6.72072,6.79416,6.8675999999999995,6.94104,7.01448,7.0879199999999996,7.16136,7.2348,7.2448999999999995,7.255,7.2651,7.2752,7.285299999999999,7.2954,7.3055,7.3156,7.325699999999999,7.3358,7.3459,7.356,7.366099999999999,7.3762,7.3863,7.3964,7.406499999999999,7.4166,7.4267,7.4368,7.41459,7.39238,7.37017,7.34796,7.32575,7.30354,7.28133,7.25912,7.23691,7.214700000000001,7.19249,7.17028,7.148070000000001,7.12586,7.10365,7.081440000000001,7.05923,7.03702,7.014810000000001,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926
7.469,7.449380000000001,7.42976,7.41014,7.39052,7.370900000000001,7.35128,7.33166,7.3120400000000005,7.29242,7.2728,7.20626,7.1397200000000005,7.07318,7.00664,6.9401,6.87356,6.8070200000000005,6.74048,6.67394,6.6074,6.56533,6.5232600000000005,6.48119,6.43912,6.39705,6.35498,6.3129100000000005,6.27084,6.22877,6.1867,6.14463,6.10256,6.06049,6.01842,5.97635,5.93428,5.89221,5.85014,5.80807,5.766,5.83944,5.91288,5.98632,6.05976,6.1332,6.20664,6.28008,6.35352,6.42696,6.5004,6.57384,6.64728,6.72072,6.79416,6.8675999999999995,6.94104,7.01448,7.0879199999999996,7.16136,7.2348,7.2448999999999995,7.255,7.2651,7.2752,7.285299999999999,7.2954,7.3055,7.3156,7.325699999999999,7.3358,7.3459,7.356,7.366099999999999,7.3762,7.3863,7.3964,7.406499999999999,7.4166,7.4267,7.4368,7.41459,7.39238,7.37017,7.34796,7.32575,7.30354,7.28133,7.25912,7.23691,7.214700000000001,7.19249,7.17028,7.148070000000001,7.12586,7.10365,7.081440000000001,7.05923,7.03702,7.014810000000001,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926
7.469,7.449380000000001,7.42976,7.41014,7.39052,7.370900000000001,7.35128,7.33166,7.3120400000000005,7.29242,7.2728,7.20626,7.1397200000000005,7.07318,7.00664,6.9401,6.87356,6.8070200000000005,6.74048,6.67394,6.6074,6.56533,6.5232600000000005,6.48119,6.43912,6.39705,6.35498,6.3129100000000005,6.27084,6.22877,6.1867,6.14463,6.10256,6.06049,6.01842,5.97635,5.93428,5.89221,5.85014,5.80807,5.766,5.83944,5.91288,5.98632,6.05976,6.1332,6.20664,6.28008,6.35352,6.42696,6.5004,6.57384,6.64728,6.72072,6.79416,6.8675999999999995,6.94104,7.01448,7.0879199999999996,7.16136,7.2348,7.2448999999999995,7.255,7.2651,7.2752,7.285299999999999,7.2954,7.3055,7.3156,7.325699999999999,7.3358,7.3459,7.356,7.366099999999999,7.3762,7.3863,7.3964,7.406499999999999,7.4166,7.4267,7.4368,7.41459,7.39238,7.37017,7.34796,7.32575,7.30354,7.28133,7.25912,7.23691,7.214700000000001,7.19249,7.17028,7.148070000000001,7.12586,7.10365,7.081440000000001,7.05923,7.03702,7.014810000000001,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926
7.469,7.449380000000001,7.42976,7.41014,7.39052,7.370900000000001,7.35128,7.33166,7.3120400000000005,7.29242,7.2728,7.20626,7.1397200000000005,7.07318,7.00664,6.9401,6.87356,6.8070200000000005,6.74048,6.67394,6.6074,6.56533,6.5232600000000005,6.48119,6.43912,6.39705,6.35498,6.3129100000000005,6.27084,6.22877,6.1867,6.14463,6.10256,6.06049,6.01842,5.97635,5.93428,5.89221,5.85014,5.80807,5.766,5.83944,5.91288,5.98632,6.05976,6.1332,6.20664,6.28008,6.35352,6.42696,6.5004,6.57384,6.64728,6.72072,6.79416,6.8675999999999995,6.94104,7.01448,7.0879199999999996,7.16136,7.2348,7.2448999999999995,7.255,7.2651,7.2752,7.285299999999999,7.2954,7.3055,7.3156,7.325699999999999,7.3358,7.3459,7.356,7.366099999999999,7.3762,7.3863,7.3964,7.406499999999999,7.4166,7.4267,7.4368,7.41459,7.39238,7.37017,7.34796,7.32575,7.30354,7.28133,7.25912,7.23691,7.214700000000001,7.19249,7.17028,7.148070000000001,7.12586,7.10365,7.081440000000001,7.05923,7.03702,7.014810000000001,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926,6.9926
